iter	Accuracy	Logloss
392	0.9983333333	0.07538441666
393	0.9983333333	0.07504501141
394	0.9983333333	0.07480588727
395	0.9983333333	0.0743717588
396	0.9983333333	0.07405023719
397	0.9983333333	0.07387291459
398	0.9983333333	0.07362857623
399	0.9983333333	0.07320618432
400	0.9983333333	0.07308461231
401	1	0.07248621139
402	1	0.07243791933
403	1	0.07235632657
404	1	0.0721960076
405	1	0.07199002317
406	1	0.07147533214
407	1	0.07112917793
408	1	0.07088104256
409	1	0.07066817944
410	1	0.07035931913
411	1	0.07010498465
412	1	0.07009193922
413	1	0.06978949905
414	1	0.0694508363
415	1	0.06933531511
416	1	0.06920440423
417	1	0.06891664128
418	1	0.06854286401
419	1	0.06853200729
420	1	0.06834006248
421	1	0.06823480359
422	1	0.06810409074
423	1	0.06768155486
424	1	0.06767350588
425	1	0.06756790785
426	1	0.06734066937
427	1	0.06688602427
428	1	0.06680325438
429	1	0.06670338774
430	1	0.06647569317
431	1	0.06624950333
432	1	0.0659032467
433	1	0.06568351605
434	1	0.0654655896
435	1	0.06514745384
436	1	0.06480502069
437	1	0.06469519995
438	1	0.06469134441
439	1	0.06450039009
440	1	0.06446941773
441	1	0.06417833134
442	1	0.0639894784
443	1	0.06379794262
444	1	0.06344742945
445	1	0.0631976299
446	1	0.06286226414
447	1	0.06233360232
448	1	0.06193771671
449	1	0.06179814175
450	1	0.06175060567
451	1	0.06168561365
452	1	0.0615548052
453	1	0.0614659632
454	1	0.06128121445
455	1	0.06116142436
456	1	0.06098364502
457	1	0.06081566712
458	1	0.0607941493
459	1	0.06078541203
460	1	0.06054339221
461	1	0.06036858546
462	1	0.06029676861
463	1	0.0601766161
464	1	0.05995543332
465	1	0.05967876547
466	1	0.0595372456
467	1	0.05942521383
468	1	0.05938805377
469	1	0.05933969495
470	1	0.05917684863
471	1	0.0590526255
472	1	0.05892086637
473	1	0.05873646959
474	1	0.05857438215
475	1	0.05844163394
476	1	0.05811309306
477	1	0.05794812456
478	1	0.05770574266
479	1	0.05759738708
480	1	0.05750547993
481	1	0.0572540139
482	1	0.0571517454
483	1	0.05696030425
484	1	0.05694351987
485	1	0.05692440814
486	1	0.05667447486
487	1	0.05647768525
488	1	0.05644577983
489	1	0.05641450174
490	1	0.05614521352
491	1	0.05593761225
492	1	0.05577668006
493	1	0.05572527697
494	1	0.05572014837
495	1	0.05553989714
496	1	0.05551948495
497	1	0.05550073174
498	1	0.05534128918
499	1	0.05526441608
500	1	0.05509992084
501	1	0.05495860964
502	1	0.05489235483
503	1	0.05468121052
504	1	0.05447553428
505	1	0.05405465535
506	1	0.05389520631
507	1	0.05389243548
508	1	0.0534429199
509	1	0.05298679624
510	1	0.05286328643
511	1	0.05272842809
512	1	0.05264479886
513	1	0.05229849134
514	1	0.05220046469
515	1	0.05210197558
516	1	0.05196165782
517	1	0.05181013772
518	1	0.05162627198
519	1	0.05162379448
520	1	0.05161757317
521	1	0.05150412079
522	1	0.05127255099
523	1	0.05108172067
524	1	0.05092275701
525	1	0.05068223111
526	1	0.05045673254
527	1	0.05024301446
528	1	0.05023789951
529	1	0.04992287467
530	1	0.04966451021
531	1	0.04954081045
532	1	0.04939078317
533	1	0.04929447535
534	1	0.04907689467
535	1	0.04906783397
536	1	0.04903432718
537	1	0.04903224869
538	1	0.04901927068
539	1	0.04885525873
540	1	0.04874621502
541	1	0.04874134559
542	1	0.0485915465
543	1	0.04858953173
544	1	0.04843436183
545	1	0.04843271113
546	1	0.04818210396
547	1	0.04789768129
548	1	0.04781167229
549	1	0.04765786077
550	1	0.04744211706
551	1	0.04727930092
552	1	0.04725652715
553	1	0.04725261035
554	1	0.0471122805
555	1	0.04691239552
556	1	0.04691042769
557	1	0.04672024148
558	1	0.0466451885
559	1	0.04664357491
560	1	0.04659746214
561	1	0.04653410505
562	1	0.04641099281
563	1	0.04621642611
564	1	0.04621283237
565	1	0.0460457291
566	1	0.04588656665
567	1	0.04571374178
568	1	0.04557661332
569	1	0.0453356086
570	1	0.04508268334
571	1	0.04505281131
572	1	0.04478096355
573	1	0.04472285931
574	1	0.0446697804
575	1	0.04451258612
576	1	0.044424537
577	1	0.04432710034
578	1	0.04413228641
579	1	0.04398335871
580	1	0.04383636801
581	1	0.0438078587
582	1	0.04340809478
583	1	0.04328981813
584	1	0.04323082866
585	1	0.04320296098
586	1	0.04302557227
587	1	0.04285027777
588	1	0.04269192036
589	1	0.04268685491
590	1	0.04238105786
591	1	0.04230282936
592	1	0.04225794008
593	1	0.04222458045
594	1	0.04217605318
595	1	0.0420625972
596	1	0.04186324686
597	1	0.04185935044
598	1	0.0417860097
599	1	0.04168304928
600	1	0.04154897683
601	1	0.04146919852
602	1	0.0414674998
603	1	0.04124729643
604	1	0.04116318631
605	1	0.04115399192
606	1	0.04104526936
607	1	0.04092787769
608	1	0.04080545713
609	1	0.04075397565
610	1	0.04058918656
611	1	0.04047335123
612	1	0.04042274967
613	1	0.04029747413
614	1	0.04028339342
615	1	0.04014235041
616	1	0.04013339833
617	1	0.04009360263
618	1	0.04001910514
619	1	0.03987044362
620	1	0.03971957395
621	1	0.039679135
622	1	0.03956489987
623	1	0.03955999344
624	1	0.03932888173
625	1	0.03916339367
626	1	0.03899911775
627	1	0.0389383194
628	1	0.03888387855
629	1	0.03888015093
630	1	0.03887027615
631	1	0.03883952582
632	1	0.03879438061
633	1	0.03871671795
634	1	0.03866587695
635	1	0.03863014254
636	1	0.03845666587
637	1	0.03832178116
638	1	0.03824931249
639	1	0.03818257786
640	1	0.03796176531
641	1	0.03780704243
642	1	0.03780052561
643	1	0.03765767993
644	1	0.03746624861
645	1	0.0373617744
646	1	0.0373591558
647	1	0.03733874133
648	1	0.0373345693
649	1	0.03718196624
650	1	0.03711616913
651	1	0.0370519829
652	1	0.03691927763
653	1	0.03687860495
654	1	0.03682034949
655	1	0.03670162693
656	1	0.03660437739
657	1	0.03652646702
658	1	0.03637449175
659	1	0.03628307723
660	1	0.03624891599
661	1	0.0362467857
662	1	0.03624195343
663	1	0.03615242559
664	1	0.03611247978
665	1	0.03611244038
666	1	0.0361091494
667	1	0.03597636984
668	1	0.03593347677
669	1	0.03593212975
670	1	0.03580906962
671	1	0.0357837418
672	1	0.03571053502
673	1	0.03558651645
674	1	0.03551504644
675	1	0.03545286949
676	1	0.0354505379
677	1	0.03543216479
678	1	0.03530155895
679	1	0.03518726554
680	1	0.03506598632
681	1	0.03501608005
682	1	0.03492316898
683	1	0.03487225857
684	1	0.03478795355
685	1	0.03478242907
686	1	0.03470393937
687	1	0.03470045007
688	1	0.03469775967
689	1	0.03468391972
690	1	0.03464409061
691	1	0.03455762479
692	1	0.03434318346
693	1	0.03434142579
694	1	0.03433674971
695	1	0.03433237893
696	1	0.0343303498
697	1	0.03432949144
698	1	0.03432831982
699	1	0.03426903024
700	1	0.03422814239
701	1	0.0341319872
702	1	0.03403769458
703	1	0.03398273781
704	1	0.03398133602
705	1	0.0339648711
706	1	0.03386366617
707	1	0.03372016508
708	1	0.03364534239
709	1	0.03352726309
710	1	0.03351202501
711	1	0.0335104539
712	1	0.03351044738
713	1	0.03351035654
714	1	0.03338586247
715	1	0.03338539306
716	1	0.03324587337
717	1	0.03317201201
718	1	0.03301573336
719	1	0.03291107643
720	1	0.03286515875
721	1	0.03285806407
722	1	0.03285690913
723	1	0.03282213917
724	1	0.03281941612
725	1	0.03278981876
726	1	0.03278153334
727	1	0.03270380878
728	1	0.03262314079
729	1	0.03261990797
730	1	0.03251078977
731	1	0.03246885164
732	1	0.03239151053
733	1	0.03231786891
734	1	0.03225411214
735	1	0.03217850057
736	1	0.03215408393
737	1	0.03200244261
738	1	0.03183440521
739	1	0.0317411656
740	1	0.03141999531
741	1	0.03141734648
742	1	0.03141541464
743	1	0.03141454649
744	1	0.03141441248
745	1	0.03141008913
746	1	0.03133633245
747	1	0.03133534114
748	1	0.0312329553
749	1	0.03114953373
750	1	0.03092328934
751	1	0.03091850403
752	1	0.03088135708
753	1	0.03076374838
754	1	0.03072504351
755	1	0.03055580389
756	1	0.0304384128
757	1	0.03037457309
758	1	0.03037235162
759	1	0.03029005074
760	1	0.03022413438
761	1	0.03016800442
762	1	0.03016416529
763	1	0.03011916688
764	1	0.03005315552
765	1	0.02999696827
766	1	0.02994421764
767	1	0.02988205857
768	1	0.02988204707
769	1	0.02978887057
770	1	0.02975189377
771	1	0.02968995202
772	1	0.02964081748
773	1	0.02958260827
774	1	0.0295674253
775	1	0.02956729797
776	1	0.02956729307
777	1	0.02953959163
778	1	0.02953958213
779	1	0.02950739673
780	1	0.02948824469
781	1	0.0293477902
782	1	0.02928125955
783	1	0.02918335744
784	1	0.02918091567
785	1	0.02917811219
786	1	0.02903558425
787	1	0.02895806869
788	1	0.02885057879
789	1	0.02871638204
790	1	0.02867037372
791	1	0.02862230976
792	1	0.02860425617
793	1	0.02859150594
794	1	0.02850643078
795	1	0.02843666167
796	1	0.02843664826
797	1	0.02843535303
798	1	0.02825915301
799	1	0.02816010031
800	1	0.02806999567
801	1	0.02805920105
802	1	0.02804427998
803	1	0.02798514435
804	1	0.02794294238
805	1	0.02784670223
806	1	0.02782625356
807	1	0.02778001775
808	1	0.02764971481
809	1	0.02764970829
810	1	0.02759730836
811	1	0.02756664078
812	1	0.02753493486
813	1	0.0275303139
814	1	0.02751854433
815	1	0.02751842948
816	1	0.02750566995
817	1	0.02745617757
818	1	0.0273860472
819	1	0.02736261999
820	1	0.02729174481
821	1	0.02726558958
822	1	0.02726260906
823	1	0.02719883151
824	1	0.02719442672
825	1	0.02717405488
826	1	0.02709795437
827	1	0.02706123039
828	1	0.02697343328
829	1	0.02686722086
830	1	0.02682485094
831	1	0.0267663328
832	1	0.02676521815
833	1	0.02676196016
834	1	0.0267525169
835	1	0.02668187926
836	1	0.02668115606
837	1	0.02668115407
838	1	0.02657846795
839	1	0.02652154896
840	1	0.02648151973
841	1	0.02640304152
842	1	0.02632278944
843	1	0.02626999642
844	1	0.02625449901
845	1	0.02619085286
846	1	0.0260992452
847	1	0.02608213847
848	1	0.02600311916
849	1	0.02590548045
850	1	0.02577075838
851	1	0.02570863635
852	1	0.0256516915
853	1	0.02556743937
854	1	0.02556623117
855	1	0.02554480338
856	1	0.02546973671
857	1	0.02538157627
858	1	0.02530233452
859	1	0.02530113011
860	1	0.0252783339
861	1	0.02523933293
862	1	0.02518233044
863	1	0.02517826521
864	1	0.02510786338
865	1	0.02510686505
866	1	0.02502282429
867	1	0.02500687314
868	1	0.02496837786
869	1	0.02496714852
870	1	0.02493491241
871	1	0.02478837875
872	1	0.02454723012
873	1	0.02449594468
874	1	0.02449282923
875	1	0.02444371471
876	1	0.02443800254
877	1	0.02431941463
878	1	0.02422994947
879	1	0.02422987374
880	1	0.02418930701
881	1	0.02418929753
882	1	0.02418928465
883	1	0.0241198744
884	1	0.02411986364
885	1	0.02411964513
886	1	0.02411962158
887	1	0.02411907213
888	1	0.02402610222
889	1	0.02402609382
890	1	0.02393894184
891	1	0.02392073355
892	1	0.02392070419
893	1	0.02380675537
894	1	0.02372997372
895	1	0.02364446674
896	1	0.02363216035
897	1	0.02360265281
898	1	0.02359551064
899	1	0.02355360798
900	1	0.02348845419
901	1	0.02348842792
902	1	0.02348842792
903	1	0.02347807199
904	1	0.02347061438
905	1	0.02346487598
906	1	0.02346250827
907	1	0.02345541754
908	1	0.02343664838
909	1	0.02343661692
910	1	0.02343661164
911	1	0.02343489003
912	1	0.02342638522
913	1	0.02342539164
914	1	0.02329938817
915	1	0.02324297807
916	1	0.02318298838
917	1	0.02317588608
918	1	0.02312619921
919	1	0.02312516051
920	1	0.02308810196
921	1	0.02303457026
922	1	0.02297946423
923	1	0.02295428987
924	1	0.02295200454
925	1	0.02295147954
926	1	0.02292507106
927	1	0.02284873611
928	1	0.02284873556
929	1	0.02284552335
930	1	0.02283338659
931	1	0.02283227538
932	1	0.02279985652
933	1	0.02278275477
934	1	0.0227760975
935	1	0.02274251952
936	1	0.0227421026
937	1	0.02273561346
938	1	0.02265590532
939	1	0.02257392382
940	1	0.02246991539
941	1	0.02244405888
942	1	0.0224155109
943	1	0.02236222736
944	1	0.02236220198
945	1	0.02235778799
946	1	0.02235171586
947	1	0.02231064479
948	1	0.02227265995
949	1	0.02223764031
950	1	0.02218747849
951	1	0.02218281213
952	1	0.02218181816
953	1	0.02217716653
954	1	0.02217248917
955	1	0.02206034403
956	1	0.0220535744
957	1	0.02204320741
958	1	0.0220375378
959	1	0.02203753089
960	1	0.02202830781
961	1	0.02202830396
962	1	0.02202419165
963	1	0.02195364201
964	1	0.02195363192
965	1	0.02194763831
966	1	0.0219432079
967	1	0.02187508468
968	1	0.02187508375
969	1	0.02186698354
970	1	0.02183507891
971	1	0.02181841613
972	1	0.02181358656
973	1	0.02175578413
974	1	0.0217505662
975	1	0.02171955201
976	1	0.02171668409
977	1	0.02171668154
978	1	0.02166651783
979	1	0.02162904137
980	1	0.0216087058
981	1	0.02156565607
982	1	0.02156215245
983	1	0.02153586
984	1	0.02153573769
985	1	0.02153573235
986	1	0.02151269558
987	1	0.02151266377
988	1	0.02148823644
989	1	0.02147758348
990	1	0.02147412894
991	1	0.02146300622
992	1	0.0214629995
993	1	0.0214629995
994	1	0.02145956628
995	1	0.02145944584
996	1	0.02139716456
997	1	0.02134226692
998	1	0.02134056113
999	1	0.02133342679
